title,time,source,url,twid
BINANCE.COM 博客：币安获得迪拜虚拟资产监管机构颁发的 MVP 许可证,2022-09-20 17:28:09,Blogs,https://www.binance.com/en/blog/1769976226630788159,
BINANCE.COM 博客：通过币安回到加密货币,2022-09-20 11:32:12,Blogs,https://www.binance.com/en/blog/7262978532621391386,
COINDESK：加密货币交易所 Wazirx 将下架 USDC，以推动币安稳定币的发展,2022-09-19 23:32:56,Blogs,https://www.coindesk.com/business/2022/09/19/crypto-exchange-wazirx-to-delist-usdc-in-boost-for-binances-stablecoin/,
BINANCE.COM 博客：币安 Lab 领投 Salus Security 种子轮融资，进一步提高 Web3 安全质量,2022-09-19 22:00:00,Blogs,https://www.binance.com/en/blog/1651729470474285743,
BINANCE.COM 博客：期货周报总结（9 月 12 日至 9 月 18 日）：加密货币后退一步,2022-09-19 21:47:20,Blogs,https://www.binance.com/en/blog/2191988133405646029,
BINANCE.COM 博客：BUSD 现已在 Avalanche 和 Polygon 上可用,2022-09-19 14:16:00,Blogs,https://www.binance.com/en/blog/849635478180235964,
THE BLOCK：币安首席执行官在行业批评之际赞扬拜登数字资产报告,2022-09-17 17:39:03,Blogs,https://www.theblock.co/post/170871/binance-ceo-praises-biden-digital-asset-reports-amid-industry-criticism,
币安向竞争对手发起进攻，利率攀升加剧稳定币战争 - 华尔街日报,2022-09-17 17:30:17,Blogs,https://www.wsj.com/articles/climbing-interest-rates-fuel-stablecoin-war-as-binance-makes-move-on-rivals-11663384735?mod=latest_headlines,
BINANCE.COM 博客：关于 NFT 礼品卡您需要了解的一切 – 终极指南,2022-09-17 10:00:01,Blogs,https://www.binance.com/en/blog/6471364591117095168,
COINTELEGRAPH：币安与乌克兰连锁超市合作，通过 Pay Wallet 接受加密货币。,2022-09-17 04:59:00,Blogs,https://cointelegraph.com/news/binance-partners-with-ukrainian-supermarket-chain-to-accept-crypto-through-pay-wallet,
THE BLOCK：币安会计错误导致 2000 万美元的 HNT 代币分配不当,2022-09-17 04:29:42,Blogs,https://www.theblock.co/post/170827/binance-accounting-bug-leads-to-20m-misallocation-of-hnt-tokens,
COINDESK：Binance Bungles 对 Helium 代币进行会计处理，向客户支付了数百万美元的费用,2022-09-17 03:36:09,Blogs,https://www.coindesk.com/business/2022/09/16/binance-bungles-accounting-for-helium-tokens-overpays-clients-millions/,
COINDESK：币安试图购买 Voyager Digital 的资产，因国家安全担忧而变得复杂：来源,2022-09-17 02:25:35,Blogs,https://www.coindesk.com/?1663352734082,
BINANCE.COM 博客：如何向朋友和家人赠送比特币和其他加密货币？,2022-09-16 14:18:20,Blogs,https://www.binance.com/en/blog/4488902276882127968,
THE BLOCK：新的比特币期货 ETF 标志着美国监管可能向前迈出一步,2022-09-16 04:59:25,Blogs,https://www.theblock.co/post/170562/a-new-bitcoin-futures-etf-signals-possible-step-forward-in-u-s-regulation,
区块链：摩根大通：币安的 USDC 举措可能会增加 Tether 在加密货币交易中的重要性,2022-09-16 01:08:29,Blogs,https://www.theblock.co/post/170455/jpmorgan-binances-usdc-move-could-increase-importance-of-tether-in-crypto-trading,
THE BLOCK：币安的风险投资部门在 Aptos 上线前追加投资,2022-09-15 23:16:16,Blogs,https://www.theblock.co/post/170430/binances-vc-arm-tops-up-aptos-investment-ahead-of-launch,
COINDESK：币安实验室在区块链发布前加倍押注 Aptos,2022-09-15 22:57:45,Blogs,https://www.coindesk.com/business/2022/09/15/binance-labs-doubles-down-on-aptos-bet-ahead-of-blockchain-launch/,
币安实验室加大对区块链初创公司 APTOS 的投资 - 彭博社,2022-09-15 22:27:29,Blogs,https://www.bloomberg.com/news/articles/2022-09-15/binance-labs-adds-to-investment-in-ex-meta-blockchain-startup,
BINANCE.COM 博客：币安 Labs 加大对 Aptos Labs 的战略投资，扩大对基础设施建设的承诺,2022-09-15 22:00:03,Blogs,https://www.binance.com/en/blog/2732278535201777034,
BINANCE.COM 博客：什么是 NFT 房地产以及它如何改变房地产行业？,2022-09-15 18:45:05,Blogs,https://www.binance.com/en/blog/2253735085697354496,
BINANCE.COM 博客：赛车迷体验币安在比利时举办的沉浸式比赛日粉丝派对,2022-09-15 18:21:56,Blogs,https://www.binance.com/en/blog/6515870133140540519,
THE BLOCK：币安首席执行官表示欧盟监管将成为全球标准,2022-09-14 19:53:45,Blogs,https://www.theblock.co/post/169897/binance-ceo-says-eu-regulation-will-become-a-global-standard,
BLZ：邀请好友,2022-09-14 17:53:50,Blogs,https://blog.bluzelle.com/invite-friends-help-them-earn-up-to-20-kickback-binance-referral-a3e6a03a584b,
BINANCE.COM 博客：2022 年巴黎币安区块链周 — NBA 球星 Tony Parker 和艺术家 Julien Durix 讨论他们的“Like A Brush”NFT 慈善合作,2022-09-14 16:00:02,Blogs,https://www.binance.com/en/blog/7744017978885906063,
加密货币交易员逃离印度交易所转而避税 - 彭博社,2022-09-14 06:18:49,Blogs,https://www.bloomberg.com/news/articles/2022-09-13/crypto-traders-flee-indian-exchanges-for-binance-to-escape-taxes,
THE BLOCK：Binance.US 推出回扣和奖励计划以增加流动性,2022-09-13 22:48:00,Blogs,https://www.theblock.co/post/169646/binance-us-launches-rebate-and-rewards-program-to-boost-liquidity,
BINANCE.COM 博客：来自全球各地的故事 - 成为币安天使,2022-09-13 19:38:44,Blogs,https://www.binance.com/en/blog/1721428145156646660,
BINANCE.COM 博客：巴黎币安区块链周：将波普艺术引入 Web3,2022-09-13 16:00:01,Blogs,https://www.binance.com/en/blog/5131225839301660427,
BINANCE.COM 博客：准备好参加巴黎币安区块链周了吗？这里有一些旅行提示！,2022-09-13 14:33:16,Blogs,https://www.binance.com/en/blog/1173411119942945187,
BINANCE.COM 博客：为什么您应该交易币安期权,2022-09-13 09:30:00,Blogs,https://www.binance.com/en/blog/2707822984179031032,
BINANCE.COM 博客：币安期权交易分步指南,2022-09-13 09:00:00,Blogs,https://www.binance.com/en/blog/9103837153565975386,
BINANCE.COM 博客：币安区块链周巴黎 2022 超级聚会有何期待,2022-09-12 10:00:04,Blogs,https://www.binance.com/en/blog/4803215938903082039,
BINANCE.COM 博客：BUSD 市值达到 20B 美元里程碑,2022-09-10 15:59:26,Blogs,https://www.binance.com/en/blog/5672843785662513107,
BINANCE.COM 博客：澄清事实：BUSD 自动转换,2022-09-09 22:36:49,Blogs,https://www.binance.com/en/blog/3351283691852643174,
BINANCE.COM 博客：Binance-Utiva 女性区块链训练营毕业生的感言,2022-09-09 16:55:35,Blogs,https://www.binance.com/en/blog/3770625740898665469,
BINANCE.COM 博客：Binance Pay 和 Bolt 合作伙伴关系如何改变了 Web3 中的游戏流媒体？,2022-09-09 16:13:53,Blogs,https://www.binance.com/en/blog/3652196772626466540,
BINANCE.COM 博客：如何使用 Binance Pay 作为 Binance P2P 的付款方式,2022-09-09 15:30:00,Blogs,https://www.binance.com/en/blog/1671471386990950554,
BINANCE.COM 博客：币安 Labs 联合牵头 Hooked Protocol 种子轮融资，推动社区经济发展,2022-09-09 15:00:12,Blogs,https://www.binance.com/en/blog/290817799188446709,
THE BLOCK：币安任命前墨西哥证券主管为新的全球咨询委员会成员,2022-09-09 06:05:15,Blogs,https://www.theblock.co/post/168727/binance-adds-former-mexico-securities-chief-to-new-global-advisory-council,
COINDESK：币安是墨西哥价值委员会的全球顾问,2022-09-09 04:04:05,Blogs,https://www.coindesk.com/business/2022/09/08/binance-suma-a-expresidente-de-la-comision-de-valores-de-mexico-como-asesor-global/,
COINDESK：币安任命前墨西哥证券委员会主席为新的全球顾问委员会成员,2022-09-09 02:46:04,Blogs,https://www.coindesk.com/business/2022/09/08/binance-adds-former-mexican-securities-commission-president-to-new-global-advisory-board/,
COINDESK：币安在 BNB 链上为 KYC 用户发行 Soulbound 代币,2022-09-08 23:29:51,Blogs,https://www.coindesk.com/business/2022/09/08/binance-issues-soulbound-tokens-on-bnb-chain-for-kycd-users/,
BINANCE.COM 博客：2022 年巴黎币安区块链周指南：Web3 驱动的世界,2022-09-08 13:10:16,Blogs,https://www.binance.com/en/blog/3626367243935647657,
BINANCE.COM 博客：NFT 如何改变会员体验,2022-09-08 10:58:26,Blogs,https://www.binance.com/en/blog/8723875773218129614,
COINTELEGRAPH：币安美国在合并之前推出低门槛以太坊质押,2022-09-08 02:00:10,Blogs,https://cointelegraph.com/news/binance-us-launches-low-barrier-ethereum-staking-ahead-of-the-merge,
COINDESK：币安寻求利用受到以太坊关注的技术来升级其 BNB 区块链,2022-09-08 01:01:02,Blogs,https://www.coindesk.com/tech/2022/09/07/binance-seeks-to-rev-up-its-bnb-blockchain-with-tech-that-got-traction-on-ethereum/,
COINDESK：DNP - 币安在美国推出以太坊质押，以加强与竞争对手的竞争,2022-09-07 20:51:46,Blogs,https://www.coindesk.com//business/2022/09/07/dnp-binance-introduces-ethereum-staking-in-us-as-it-steps-up-competition-with-rivals/,
BURGER：BurgerCities 将在币安推出 Mystery Box,2022-09-07 18:58:09,Blogs,https://medium.com/burgercities/burgercities-set-to-launch-mystery-box-in-binance-cf53366a3690,
BINANCE.COM 博客：币安区块链周巴黎小组聚焦：找到正确的 Web3 注意,2022-09-07 16:00:00,Blogs,https://www.binance.com/en/blog/6503605761104278675,
THE BLOCK：币安转换将导致更多 USDC 流入交易所：Circle 首席执行官,2022-09-07 05:41:17,Blogs,https://www.theblock.co/post/168094/binance-conversions-will-lead-to-more-usdc-flowing-into-the-exchange-circle-ceo,
BINANCE.COM 博客：币安投资简述,2022-09-06 17:07:02,Blogs,https://www.binance.com/en/blog/7250184971285955133,
BINANCE.COM 博客：2022 年巴黎币安区块链周指南：Web3 文化融合,2022-09-06 16:53:53,Blogs,https://www.binance.com/en/blog/2137119090475064018,
BINANCE.COM 博客：币安礼品卡：用加密货币礼物点燃这个中秋节,2022-09-06 12:00:01,Blogs,https://www.binance.com/en/blog/2055727365273276453,
BINANCE.COM 博客：国际扫盲日：加密货币社区的要点,2022-09-06 10:30:03,Blogs,https://www.binance.com/en/blog/4679040178249945801,
THE BLOCK：币安将终止对 USDC 和其他稳定币的支持，转而支持自己的稳定币,2022-09-06 05:15:42,Blogs,https://www.theblock.co/post/167885/binance-to-end-support-for-usdc-other-stablecoins-in-favor-of-its-own,
币安表示正在将用户的 USDC 转换成自己的稳定币 - ​​彭博社,2022-09-06 03:10:38,Blogs,https://www.bloomberg.com/news/articles/2022-09-05/binance-says-it-s-converting-users-usdc-into-its-own-stablecoin,
THE BLOCK：币安任命前央行行长、巴西经济部长为顾问,2022-09-06 01:47:16,Blogs,https://www.theblock.co/post/167857/binance-taps-ex-central-bank-head-economy-minister-of-brazil-as-advisor,
COINDESK：币安将用户的 USDC、USDP、TUSD 转换为自己的稳定币 BUSD,2022-09-06 01:33:48,Blogs,https://www.coindesk.com/business/2022/09/05/binance-to-convert-users-usdc-usdp-tusd-into-its-own-stablecoin-busd/,
COINDESK：加密货币交易所币安聘请前巴西央行行长作为顾问,2022-09-06 00:20:28,Blogs,https://www.coindesk.com//business/2022/09/05/crypto-exchange-binances-hires-former-brazilian-central-bank-president-as-adviser/,
REEF：Binance.US 上线 $REEF：存款和取款已开放！,2022-09-05 20:50:29,Blogs,https://medium.com/reef-finance/binance-us-lists-reef-deposits-and-withdrawals-are-open-975f718ba136,
BINANCE.COM 博客：Biswap 的信任之旅始于币安实验室,2022-09-05 20:49:53,Blogs,https://www.binance.com/en/blog/3841542511563506179,
BINANCE.COM 博客：2022 年巴黎币安区块链周指南：大胆打造,2022-09-05 11:19:07,Blogs,https://www.binance.com/en/blog/7145812914681507471,
尼日利亚与币安洽谈数字城市开发区块链 - 彭博社,2022-09-04 19:53:15,Blogs,https://www.bloomberg.com/news/articles/2022-09-04/nigeria-binance-in-talks-for-digital-city-to-develop-blockchain,
区块链：CZ 表示，币安安全团队已经确定了 KyberSwap 黑客事件的两名嫌疑人,2022-09-03 20:58:08,Blogs,https://www.theblock.co/post/167641/binance-security-team-has-identified-two-suspects-in-kyberswap-hack-cz-says,
COINTELEGRAPH：币安确定了 KyberSwap 黑客嫌疑人，并涉及执法部门,2022-09-03 17:32:10,Blogs,https://cointelegraph.com/news/binance-identifies-kyberswap-hack-suspects-involves-law-enforcement,
CHESS：Tranchess Binance Live — Twitter Q,2022-09-02 18:14:36,Blogs,https://medium.com/tranchess/tranchess-binance-live-twitter-q-a-recap-30edb6237b4f,
CHESS：Binance x Tranchess AMA 回顾 — Tranchess V2,2022-09-02 18:05:13,Blogs,https://medium.com/tranchess/binance-x-tranchess-ama-recap-tranchess-v2-c74860aa4b0,
BINANCE.COM 博客：P2P AMA 回顾：要点,2022-09-02 16:36:43,Blogs,https://www.binance.com/en/blog/3706382906550307035,
COINDESK：备受争议的加密货币律师 Kyle Roche 退出 Nexo、Binance.US、Solana 和 Dfinity 诉讼,2022-09-02 05:03:57,Blogs,https://www.coindesk.com/business/2022/09/01/controversial-crypto-lawyer-kyle-roche-pulls-out-of-nexo-binanceus-solana-and-dfinity-lawsuits/,
BINANCE.COM 博客：币安成为 Setanta Sports 官方赞助商,2022-09-02 04:25:32,Blogs,https://www.binance.com/en/blog/7451691107253339291,
BSW：法国中心的 Biswap DEX！ |在币安区块链周会议上与我们见面！,2022-09-02 00:18:12,Blogs,https://medium.com/biswap-dex/biswap-dex-in-the-heart-of-france-meet-us-at-binance-blockchain-week-conference-9dae90e04248,
BINANCE.COM 博客：为什么币安对 ETH/BUSD 实行零费用？,2022-09-02 00:00:45,Blogs,https://www.binance.com/en/blog/388102782082392776,
BINANCE.COM 博客：陈冠英是谁？币安是一家“中国公司”吗？,2022-09-01 20:57:41,Blogs,https://www.binance.com/en/blog/2386330931319516973,
BINANCE.COM 博客：币安 NFT 新功能和更新于 2022 年 7 月和 8 月实施,2022-09-01 20:57:35,Blogs,https://www.binance.com/en/blog/5191243029884176281,
区块链：据路透社报道，美国检察官要求提供币安首席执行官的记录,2022-09-01 20:45:01,Blogs,https://www.theblock.co/post/167025/us-prosecutors-requested-records-on-binance-ceo,
COINDESK：美国要求币安提供与洗钱调查相关的文件：报告,2022-09-01 20:19:40,Blogs,https://www.coindesk.com/business/2022/09/01/us-asked-binance-for-documents-related-to-money-laundering-probe-report/,
BINANCE.COM 博客：与币安一起庆祝中秋节，心旷神怡,2022-09-01 12:00:23,Blogs,https://www.binance.com/en/blog/3798563876932374271,
BINANCE.COM 博客：通过我们新的加密钱包合作伙伴 Trust Wallet 安全兑换您的礼品卡,2022-09-01 11:00:46,Blogs,https://www.binance.com/en/blog/3132315779577749752,
THE BLOCK：律师申请撤回 Tether、Bitfinex、Tron 和 Binance 诉讼,2022-09-01 02:25:08,Blogs,https://www.theblock.co/post/166816/attorney-files-to-withdraw-from-tether-bitfinex-tron-and-binance-suits,
BINANCE.COM 博客：谁还在购买比特币？,2022-08-31 17:00:05,Blogs,https://www.binance.com/en/blog/4072549655297584346,
BINANCE.COM 博客：2022 年巴黎币安区块链周指南：框架和基础,2022-08-31 12:47:45,Blogs,https://www.binance.com/en/blog/750039699493734120,
国会希望打击 10 亿美元的加密货币欺诈行为，Coinbase、FTX 和币安受到质询 - CNBC,2022-08-31 01:55:20,Blogs,https://www.cnbc.com/2022/08/30/coinbase-ftx-binance-get-inquiries-from-congress-on-crypto-scams.html,
BINANCE.COM 博客：这就是您应该参加巴黎币安区块链周的原因,2022-08-30 23:35:36,Blogs,https://www.binance.com/en/blog/7287950688860795350,
BINANCE.COM 博客：关于 Curve Finance 和防止 DNS 攻击的说明,2022-08-30 21:00:03,Blogs,https://www.binance.com/en/blog/584383509573613582,
COINTELEGRAPH：币安支付合作伙伴关系允许阿联酋企业家使用加密货币偿还贷款,2022-08-30 17:53:09,Blogs,https://cointelegraph.com/news/binance-pay-partnership-allows-uae-entrepreneurs-to-repay-loans-using-crypto,
BINANCE.COM 博客：以太坊合并后我的以太币会怎样？,2022-08-30 10:40:15,Blogs,https://www.binance.com/en/blog/7301497613864205089,
COINDESK：总部位于迪拜的 Virtuzone 将通过 Binance Pay 接受加密货币支付,2022-08-30 03:01:29,Blogs,https://www.coindesk.com/business/2022/08/29/dubai-based-virtuzone-to-accept-crypto-payments-via-binance-pay/,
BINANCE.COM 博客：币安推动全球加密货币普及的 5 种方式,2022-08-29 11:39:31,Blogs,https://www.binance.com/en/blog/7839711408679011771,
THE BLOCK：币安与韩国釜山签署协议开发区块链基础设施,2022-08-27 00:23:50,Blogs,https://www.theblock.co/post/165992/binance-signs-agreement-with-busan-south-korea-to-develop-blockchain-infrastructure,
